id,title,url,freq
907,子数组的最小值之和,https://leetcode.cn/problems/sum-of-subarray-minimums/,8
238,除自身以外数组的乘积,https://leetcode.cn/problems/product-of-array-except-self/,8
772,基本计算器 III,https://leetcode.cn/problems/basic-calculator-iii/,8
127,单词接龙,https://leetcode.cn/problems/word-ladder/,8
233,数字 1 的个数,https://leetcode.cn/problems/number-of-digit-one/,8
118,杨辉三角,https://leetcode.cn/problems/pascals-triangle/,8
701,二叉搜索树中的插入操作,https://leetcode.cn/problems/insert-into-a-binary-search-tree/,8
530,二叉搜索树的最小绝对差,https://leetcode.cn/problems/minimum-absolute-difference-in-bst/,8
133,克隆图,https://leetcode.cn/problems/clone-graph/,7
140,单词拆分 II,https://leetcode.cn/problems/word-break-ii/,7
1109,航班预订统计,https://leetcode.cn/problems/corporate-flight-bookings/,7
剑指 Offer 41,数据流中的中位数,https://leetcode.cn/problems/shu-ju-liu-zhong-de-zhong-wei-shu-lcof/,7
1438,绝对差不超过限制的最长连续子数组,https://leetcode.cn/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit/,7
454,四数相加 II,https://leetcode.cn/problems/4sum-ii/,7
452,用最少数量的箭引爆气球,https://leetcode.cn/problems/minimum-number-of-arrows-to-burst-balloons/,7
补充题17,两个有序数组第k小的数,https://leetcode.cn/problems/None/,7
补充题13,中文数字转阿拉伯数字,https://leetcode.cn/problems/None/,7
735,行星碰撞,https://leetcode.cn/problems/asteroid-collision/,7
214,最短回文串,https://leetcode.cn/problems/shortest-palindrome/,7
716,最大栈,https://leetcode.cn/problems/max-stack/,7
面试题 16.25,LRU缓存,https://leetcode.cn/problems/lru-cache-lcci/,7
456,132模式,https://leetcode.cn/problems/132-pattern/,7
381,O(1) 时间插入、删除和获取随机元素 - 允许重复,https://leetcode.cn/problems/insert-delete-getrandom-o1-duplicates-allowed/,7
334,递增的三元子序列,https://leetcode.cn/problems/increasing-triplet-subsequence/,7
159,至多包含两个不同字符的最长子串,https://leetcode.cn/problems/longest-substring-with-at-most-two-distinct-characters/,7
273,整数转换英文表示,https://leetcode.cn/problems/integer-to-english-words/,7
面试题 17.14,最小K个数,https://leetcode.cn/problems/smallest-k-lcci/,7
补充题12,二叉树的下一个节点,https://leetcode.cn/problems/https://mp.weixin.qq.com/s/yewlHvHSilMsrUMFIO8WAA/,7
889,根据前序和后序遍历构造二叉树,https://leetcode.cn/problems/construct-binary-tree-from-preorder-and-postorder-traversal/,7
559,N叉树的最大深度,https://leetcode.cn/problems/maximum-depth-of-n-ary-tree/,7
895,最大频率栈,https://leetcode.cn/problems/maximum-frequency-stack/,7
231,2的幂,https://leetcode.cn/problems/power-of-two/,7
480,滑动窗口中位数,https://leetcode.cn/problems/sliding-window-median/,6
30,串联所有单词的子串,https://leetcode.cn/problems/substring-with-concatenation-of-all-words/,6
面试题 01.06,字符串压缩,https://leetcode.cn/problems/compress-string-lcci/,6
29,两数相除,https://leetcode.cn/problems/divide-two-integers/,6
57,插入区间,https://leetcode.cn/problems/insert-interval/,6
852,山脉数组的峰顶索引,https://leetcode.cn/problems/peak-index-in-a-mountain-array/,6
1013,将数组分成和相等的三个部分,https://leetcode.cn/problems/partition-array-into-three-parts-with-equal-sum/,6
剑指 Offer 63,股票的最大利润,https://leetcode.cn/problems/gu-piao-de-zui-da-li-run-lcof/,6
1556,千位分隔数,https://leetcode.cn/problems/thousand-separator/,6
658,找到 K 个最接近的元素,https://leetcode.cn/problems/find-k-closest-elements/,6
409,最长回文串,https://leetcode.cn/problems/longest-palindrome/,6
1171,从链表中删去总和值为零的连续节点,https://leetcode.cn/problems/remove-zero-sum-consecutive-nodes-from-linked-list/,6
451,根据字符出现频率排序,https://leetcode.cn/problems/sort-characters-by-frequency/,6
1233,删除子文件夹,https://leetcode.cn/problems/remove-sub-folders-from-the-filesystem/,6
1293,网格中的最短路径,https://leetcode.cn/problems/shortest-path-in-a-grid-with-obstacles-elimination/,6
581,最短无序连续子数组,https://leetcode.cn/problems/shortest-unsorted-continuous-subarray/,6
486,预测赢家,https://leetcode.cn/problems/predict-the-winner/,6
392,判断子序列,https://leetcode.cn/problems/is-subsequence/,6
312,戳气球,https://leetcode.cn/problems/burst-balloons/,6
补充题20,立方根,https://leetcode.cn/problems/None/,6
235,二叉搜索树的最近公共祖先,https://leetcode.cn/problems/lowest-common-ancestor-of-a-binary-search-tree/,6
164,最大间距,https://leetcode.cn/problems/maximum-gap/,6
703,数据流中的第K大元素,https://leetcode.cn/problems/kth-largest-element-in-a-stream/,6
67,二进制求和,https://leetcode.cn/problems/add-binary/,6
421,数组中两个数的最大异或值,https://leetcode.cn/problems/maximum-xor-of-two-numbers-in-an-array/,6
补充题3,求区间最小数乘区间和的最大值,https://leetcode.cn/problems/https://mp.weixin.qq.com/s/UFv7pt_djjZoK_gzUBrRXA/,6
剑指 Offer 25,合并两个排序的链表,https://leetcode.cn/problems/he-bing-liang-ge-pai-xu-de-lian-biao-lcof/,6
补充题7,木头切割问题,https://leetcode.cn/problems/https://mp.weixin.qq.com/s/FQma0bdAWbzLMmCKhZRk7w/,6
350,两个数组的交集 II,https://leetcode.cn/problems/intersection-of-two-arrays-ii/,5
1658,将 x 减到 0 的最小操作数,https://leetcode.cn/problems/minimum-operations-to-reduce-x-to-zero/,5
剑指 Offer 60,n个骰子的点数,https://leetcode.cn/problems/nge-tou-zi-de-dian-shu-lcof/,5
393,UTF-8 编码验证,https://leetcode.cn/problems/utf-8-validation/,5
119,杨辉三角 II,https://leetcode.cn/problems/pascals-triangle-ii/,5
223,矩形面积,https://leetcode.cn/problems/rectangle-area/,5
面试题 08.05,递归乘法,https://leetcode.cn/problems/recursive-mulitply-lcci/,5
726,原子的数量,https://leetcode.cn/problems/number-of-atoms/,5
面试题 01.07,旋转矩阵,https://leetcode.cn/problems/rotate-matrix-lcci/,5
915,分割数组,https://leetcode.cn/problems/partition-array-into-disjoint-intervals/,5
513,找树左下角的值,https://leetcode.cn/problems/find-bottom-left-tree-value/,5
694,不同岛屿的数量,https://leetcode.cn/problems/number-of-distinct-islands/,5
785,判断二分图,https://leetcode.cn/problems/is-graph-bipartite/,5
剑指 Offer 17,打印从1到最大的n位数,https://leetcode.cn/problems/da-yin-cong-1dao-zui-da-de-nwei-shu-lcof/,5
786,第 K 个最小的素数分数,https://leetcode.cn/problems/k-th-smallest-prime-fraction/,5
1031,两个非重叠子数组的最大和,https://leetcode.cn/problems/maximum-sum-of-two-non-overlapping-subarrays/,5
剑指 Offer 15,二进制中1的个数,https://leetcode.cn/problems/er-jin-zhi-zhong-1de-ge-shu-lcof/,5
89,格雷编码,https://leetcode.cn/problems/gray-code/,5
剑指 Offer 59 - II,队列的最大值,https://leetcode.cn/problems/dui-lie-de-zui-da-zhi-lcof/,5
781,森林中的兔子,https://leetcode.cn/problems/rabbits-in-forest/,5
1206,设计跳表,https://leetcode.cn/problems/design-skiplist/,5
428,序列化和反序列化 N 叉树,https://leetcode.cn/problems/serialize-and-deserialize-n-ary-tree/,5
722,删除注释,https://leetcode.cn/problems/remove-comments/,5
剑指 Offer 58 - I,翻转单词顺序,https://leetcode.cn/problems/fan-zhuan-dan-ci-shun-xu-lcof/,5
1493,删掉一个元素以后全为 1 的最长子数组,https://leetcode.cn/problems/longest-subarray-of-1s-after-deleting-one-element/,5
404,左叶子之和,https://leetcode.cn/problems/sum-of-left-leaves/,5
449,序列化和反序列化二叉搜索树,https://leetcode.cn/problems/serialize-and-deserialize-bst/,5
1353,最多可以参加的会议数目,https://leetcode.cn/problems/maximum-number-of-events-that-can-be-attended/,5
剑指 Offer 19,正则表达式匹配,https://leetcode.cn/problems/zheng-ze-biao-da-shi-pi-pei-lcof/,5
剑指 Offer 53 - II,0～n-1中缺失的数字,https://leetcode.cn/problems/que-shi-de-shu-zi-lcof/,5
面试题 02.02,返回倒数第 k 个节点,https://leetcode.cn/problems/kth-node-from-end-of-list-lcci/,4
902,最大为 N 的数字组合,https://leetcode.cn/problems/numbers-at-most-n-given-digit-set/,4
1280,学生们参加各科测试的次数,https://leetcode.cn/problems/students-and-examinations/,4
325,和等于 k 的最长子数组长度,https://leetcode.cn/problems/maximum-size-subarray-sum-equals-k/,4
217,存在重复元素,https://leetcode.cn/problems/contains-duplicate/,4
68,文本左右对齐,https://leetcode.cn/problems/text-justification/,4
1235,规划兼职工作,https://leetcode.cn/problems/maximum-profit-in-job-scheduling/,4
539,最小时间差,https://leetcode.cn/problems/minimum-time-difference/,4
807,保持城市天际线,https://leetcode.cn/problems/max-increase-to-keep-city-skyline/,4
687,最长同值路径,https://leetcode.cn/problems/longest-univalue-path/,4
373,查找和最小的K对数字,https://leetcode.cn/problems/find-k-pairs-with-smallest-sums/,4
132,分割回文串 II,https://leetcode.cn/problems/palindrome-partitioning-ii/,4
237,删除链表中的节点,https://leetcode.cn/problems/delete-node-in-a-linked-list/,4
90,子集 II,https://leetcode.cn/problems/subsets-ii/,4
241,为运算表达式设计优先级,https://leetcode.cn/problems/different-ways-to-add-parentheses/,4
面试题 16.16,部分排序,https://leetcode.cn/problems/sub-sort-lcci/,4
968,监控二叉树,https://leetcode.cn/problems/binary-tree-cameras/,4
922,按奇偶排序数组 II,https://leetcode.cn/problems/sort-array-by-parity-ii/,4
35,搜索插入位置,https://leetcode.cn/problems/search-insert-position/,4
473,火柴拼正方形,https://leetcode.cn/problems/matchsticks-to-square/,4
582,杀死进程,https://leetcode.cn/problems/kill-process/,4
1424,对角线遍历 II,https://leetcode.cn/problems/diagonal-traverse-ii/,4
187,重复的DNA序列,https://leetcode.cn/problems/repeated-dna-sequences/,4
387,字符串中的第一个唯一字符,https://leetcode.cn/problems/first-unique-character-in-a-string/,4
365,水壶问题,https://leetcode.cn/problems/water-and-jug-problem/,4
补充题11,翻转URL字符串里的单词,https://leetcode.cn/problems/None/,4
796,旋转字符串,https://leetcode.cn/problems/rotate-string/,4
补充题19,判断一个点是否在三角形内,https://leetcode.cn/problems/https://mp.weixin.qq.com/s/UK7ilkFeEDQeVWvLDHbuKA/,4
1288,删除被覆盖区间,https://leetcode.cn/problems/remove-covered-intervals/,4
27,移除元素,https://leetcode.cn/problems/remove-element/,4
205,同构字符串,https://leetcode.cn/problems/isomorphic-strings/,4
280,摆动排序,https://leetcode.cn/problems/wiggle-sort/,4
321,拼接最大数,https://leetcode.cn/problems/create-maximum-number/,4
877,石子游戏,https://leetcode.cn/problems/stone-game/,4
331,验证二叉树的前序序列化,https://leetcode.cn/problems/verify-preorder-serialization-of-a-binary-tree/,4
633,平方数之和,https://leetcode.cn/problems/sum-of-square-numbers/,4
面试题 01.05,一次编辑,https://leetcode.cn/problems/one-away-lcci/,4
1339,分裂二叉树的最大乘积,https://leetcode.cn/problems/maximum-product-of-splitted-binary-tree/,4
743,网络延迟时间,https://leetcode.cn/problems/network-delay-time/,4
700,二叉搜索树中的搜索,https://leetcode.cn/problems/search-in-a-binary-search-tree/,4
324,摆动排序 II,https://leetcode.cn/problems/wiggle-sort-ii/,4
面试题 08.02,迷路的机器人,https://leetcode.cn/problems/robot-in-a-grid-lcci/,4
203,移除链表元素,https://leetcode.cn/problems/remove-linked-list-elements/,4
369,给单链表加一,https://leetcode.cn/problems/plus-one-linked-list/,4
剑指 Offer 18,删除链表的节点,https://leetcode.cn/problems/shan-chu-lian-biao-de-jie-dian-lcof/,4
594,最长和谐子序列,https://leetcode.cn/problems/longest-harmonious-subsequence/,3
398,随机数索引,https://leetcode.cn/problems/random-pick-index/,3
1011,在 D 天内送达包裹的能力,https://leetcode.cn/problems/capacity-to-ship-packages-within-d-days/,3
332,重新安排行程,https://leetcode.cn/problems/reconstruct-itinerary/,3
745,前缀和后缀搜索,https://leetcode.cn/problems/prefix-and-suffix-search/,3
1049,最后一块石头的重量 II,https://leetcode.cn/problems/last-stone-weight-ii/,3
剑指 Offer 47,礼物的最大价值,https://leetcode.cn/problems/li-wu-de-zui-da-jie-zhi-lcof/,3
1249,移除无效的括号,https://leetcode.cn/problems/minimum-remove-to-make-valid-parentheses/,3
1190,反转每对括号间的子串,https://leetcode.cn/problems/reverse-substrings-between-each-pair-of-parentheses/,3
463,岛屿的周长,https://leetcode.cn/problems/island-perimeter/,3
905,按奇偶排序数组,https://leetcode.cn/problems/sort-array-by-parity/,3
1642,可以到达的最远建筑,https://leetcode.cn/problems/furthest-building-you-can-reach/,3
1160,拼写单词,https://leetcode.cn/problems/find-words-that-can-be-formed-by-characters/,3
475,供暖器,https://leetcode.cn/problems/heaters/,3
621,任务调度器,https://leetcode.cn/problems/task-scheduler/,3
881,救生艇,https://leetcode.cn/problems/boats-to-save-people/,3
713,乘积小于K的子数组,https://leetcode.cn/problems/subarray-product-less-than-k/,3
1227,飞机座位分配概率,https://leetcode.cn/problems/airplane-seat-assignment-probability/,3
714,买卖股票的最佳时机含手续费,https://leetcode.cn/problems/best-time-to-buy-and-sell-stock-with-transaction-fee/,3
1654,到家的最少跳跃次数,https://leetcode.cn/problems/minimum-jumps-to-reach-home/,3
面试题 08.11,硬币,https://leetcode.cn/problems/coin-lcci/,3
1245,树的直径,https://leetcode.cn/problems/tree-diameter/,3
377,组合总和 Ⅳ,https://leetcode.cn/problems/combination-sum-iv/,3
733,图像渲染,https://leetcode.cn/problems/flood-fill/,3
845,数组中的最长山脉,https://leetcode.cn/problems/longest-mountain-in-array/,3
652,寻找重复的子树,https://leetcode.cn/problems/find-duplicate-subtrees/,3
147,对链表进行插入排序,https://leetcode.cn/problems/insertion-sort-list/,3
446,等差数列划分 II - 子序列,https://leetcode.cn/problems/arithmetic-slices-ii-subsequence/,3
1027,最长等差数列,https://leetcode.cn/problems/longest-arithmetic-subsequence/,3
632,最小区间,https://leetcode.cn/problems/smallest-range-covering-elements-from-k-lists/,3
剑指 Offer 16,数值的整数次方,https://leetcode.cn/problems/shu-zhi-de-zheng-shu-ci-fang-lcof/,3
820,单词的压缩编码,https://leetcode.cn/problems/short-encoding-of-words/,3
406,根据身高重建队列,https://leetcode.cn/problems/queue-reconstruction-by-height/,3
967,连续差相同的数字,https://leetcode.cn/problems/numbers-with-same-consecutive-differences/,3
478,在圆内随机生成点,https://leetcode.cn/problems/generate-random-point-in-a-circle/,3
829,连续整数求和,https://leetcode.cn/problems/consecutive-numbers-sum/,3
424,替换后的最长重复字符,https://leetcode.cn/problems/longest-repeating-character-replacement/,3
654,最大二叉树,https://leetcode.cn/problems/maximum-binary-tree/,3
52,N皇后 II,https://leetcode.cn/problems/n-queens-ii/,3
759,员工空闲时间,https://leetcode.cn/problems/employee-free-time/,3
66,加一,https://leetcode.cn/problems/plus-one/,3
304,二维区域和检索 - 矩阵不可变,https://leetcode.cn/problems/range-sum-query-2d-immutable/,3
303,区域和检索 - 数组不可变,https://leetcode.cn/problems/range-sum-query-immutable/,3
738,单调递增的数字,https://leetcode.cn/problems/monotone-increasing-digits/,3
剑指 Offer 56 - II,数组中数字出现的次数 II,https://leetcode.cn/problems/shu-zu-zhong-shu-zi-chu-xian-de-ci-shu-ii-lcof/,3
1156,单字符重复子串的最大长度,https://leetcode.cn/problems/swap-for-longest-repeated-character-substring/,3
1497,检查数组对是否可以被 k 整除,https://leetcode.cn/problems/check-if-array-pairs-are-divisible-by-k/,3
870,优势洗牌,https://leetcode.cn/problems/advantage-shuffle/,3
剑指 Offer 66,构建乘积数组,https://leetcode.cn/problems/gou-jian-cheng-ji-shu-zu-lcof/,3
848,字母移位,https://leetcode.cn/problems/shifting-letters/,3
1155,掷骰子的N种方法,https://leetcode.cn/problems/number-of-dice-rolls-with-target-sum/,3
973,最接近原点的 K 个点,https://leetcode.cn/problems/k-closest-points-to-origin/,3
1302,层数最深叶子节点的和,https://leetcode.cn/problems/deepest-leaves-sum/,3
面试题 02.07,链表相交,https://leetcode.cn/problems/intersection-of-two-linked-lists-lcci/,3
补充题10,36进制减法,https://leetcode.cn/problems/https://mp.weixin.qq.com/s/ub9GpTBjDF55hZld3V2rEA/,3
1060,有序数组中的缺失元素,https://leetcode.cn/problems/missing-element-in-sorted-array/,3
1363,形成三的最大倍数,https://leetcode.cn/problems/largest-multiple-of-three/,3
311,稀疏矩阵的乘法,https://leetcode.cn/problems/sparse-matrix-multiplication/,3
564,寻找最近的回文数,https://leetcode.cn/problems/find-the-closest-palindrome/,3
剑指 Offer 13,机器人的运动范围,https://leetcode.cn/problems/ji-qi-ren-de-yun-dong-fan-wei-lcof/,3
305,岛屿数量 II,https://leetcode.cn/problems/number-of-islands-ii/,3
376,摆动序列,https://leetcode.cn/problems/wiggle-subsequence/,3
448,找到所有数组中消失的数字,https://leetcode.cn/problems/find-all-numbers-disappeared-in-an-array/,3
剑指 Offer 05,替换空格,https://leetcode.cn/problems/ti-huan-kong-ge-lcof/,3
951,翻转等价二叉树,https://leetcode.cn/problems/flip-equivalent-binary-trees/,3
190,颠倒二进制位,https://leetcode.cn/problems/reverse-bits/,3
补充题18,反转双向链表,https://leetcode.cn/problems/None/,3
842,将数组拆分成斐波那契序列,https://leetcode.cn/problems/split-array-into-fibonacci-sequence/,3
116,填充每个节点的下一个右侧节点指针,https://leetcode.cn/problems/populating-next-right-pointers-in-each-node/,3
1038,从二叉搜索树到更大和树,https://leetcode.cn/problems/binary-search-tree-to-greater-sum-tree/,3
821,字符的最短距离,https://leetcode.cn/problems/shortest-distance-to-a-character/,3
面试题 02.01,移除重复节点,https://leetcode.cn/problems/remove-duplicate-node-lcci/,3
668,乘法表中第k小的数,https://leetcode.cn/problems/kth-smallest-number-in-multiplication-table/,3
1254,统计封闭岛屿的数目,https://leetcode.cn/problems/number-of-closed-islands/,3
剑指 Offer 55 - I,二叉树的深度,https://leetcode.cn/problems/er-cha-shu-de-shen-du-lcof/,3
814,二叉树剪枝,https://leetcode.cn/problems/binary-tree-pruning/,3
1172,餐盘栈,https://leetcode.cn/problems/dinner-plate-stacks/,2
992,K 个不同整数的子数组,https://leetcode.cn/problems/subarrays-with-k-different-integers/,2
707,设计链表,https://leetcode.cn/problems/design-linked-list/,2
805,数组的均值分割,https://leetcode.cn/problems/split-array-with-same-average/,2
1268,搜索推荐系统,https://leetcode.cn/problems/search-suggestions-system/,2
353,贪吃蛇,https://leetcode.cn/problems/design-snake-game/,2
984,不含 AAA 或 BBB 的字符串,https://leetcode.cn/problems/string-without-aaa-or-bbb/,2
791,自定义字符串排序,https://leetcode.cn/problems/custom-sort-string/,2
1124,表现良好的最长时间段,https://leetcode.cn/problems/longest-well-performing-interval/,2
1345,跳跃游戏 IV,https://leetcode.cn/problems/jump-game-iv/,2
1375,灯泡开关 III,https://leetcode.cn/problems/bulb-switcher-iii/,2
1483,树节点的第 K 个祖先,https://leetcode.cn/problems/kth-ancestor-of-a-tree-node/,2
1262,可被三整除的最大和,https://leetcode.cn/problems/greatest-sum-divisible-by-three/,2
290,单词规律,https://leetcode.cn/problems/word-pattern/,2
754,到达终点数字,https://leetcode.cn/problems/reach-a-number/,2
341,扁平化嵌套列表迭代器,https://leetcode.cn/problems/flatten-nested-list-iterator/,2
420,强密码检验器,https://leetcode.cn/problems/strong-password-checker/,2
269,火星词典,https://leetcode.cn/problems/alien-dictionary/,2
873,最长的斐波那契子序列的长度,https://leetcode.cn/problems/length-of-longest-fibonacci-subsequence/,2
263,丑数,https://leetcode.cn/problems/ugly-number/,2
剑指 Offer 68 - II,二叉树的最近公共祖先,https://leetcode.cn/problems/er-cha-shu-de-zui-jin-gong-gong-zu-xian-lcof/,2
318,最大单词长度乘积,https://leetcode.cn/problems/maximum-product-of-word-lengths/,2
211,添加与搜索单词 - 数据结构设计,https://leetcode.cn/problems/design-add-and-search-words-data-structure/,2
403,青蛙过河,https://leetcode.cn/problems/frog-jump/,2
705,设计哈希集合,https://leetcode.cn/problems/design-hashset/,2
1035,不相交的线,https://leetcode.cn/problems/uncrossed-lines/,2
1089,复写零,https://leetcode.cn/problems/duplicate-zeros/,2
1092,最短公共超序列,https://leetcode.cn/problems/shortest-common-supersequence/,2
1240,铺瓷砖,https://leetcode.cn/problems/tiling-a-rectangle-with-the-fewest-squares/,2
696,计数二进制子串,https://leetcode.cn/problems/count-binary-substrings/,2
351,安卓系统手势解锁,https://leetcode.cn/problems/android-unlock-patterns/,2
432,全 O(1) 的数据结构,https://leetcode.cn/problems/all-oone-data-structure/,2
1208,尽可能使字符串相等,https://leetcode.cn/problems/get-equal-substrings-within-budget/,2
1505,最多 K 次交换相邻数位后得到的最小整数,https://leetcode.cn/problems/minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits/,2
414,第三大的数,https://leetcode.cn/problems/third-maximum-number/,2
593,有效的正方形,https://leetcode.cn/problems/valid-square/,2
1151,最少交换次数来组合所有的 1,https://leetcode.cn/problems/minimum-swaps-to-group-all-1s-together/,2
991,坏了的计算器,https://leetcode.cn/problems/broken-calculator/,2
面试题 17.07,婴儿名字,https://leetcode.cn/problems/baby-names-lcci/,2
501,二叉搜索树中的众数,https://leetcode.cn/problems/find-mode-in-binary-search-tree/,2
1115,交替打印FooBar,https://leetcode.cn/problems/print-foobar-alternately/,2
797,所有可能的路径,https://leetcode.cn/problems/all-paths-from-source-to-target/,2
229,求众数 II,https://leetcode.cn/problems/majority-element-ii/,2
583,两个字符串的删除操作,https://leetcode.cn/problems/delete-operation-for-two-strings/,2
剑指 Offer 14- II,剪绳子 II,https://leetcode.cn/problems/jian-sheng-zi-ii-lcof/,2
面试题 08.01,三步问题,https://leetcode.cn/problems/three-steps-problem-lcci/,2
259,较小的三数之和,https://leetcode.cn/problems/3sum-smaller/,2
779,第K个语法符号,https://leetcode.cn/problems/k-th-symbol-in-grammar/,2
413,等差数列划分,https://leetcode.cn/problems/arithmetic-slices/,2
1002,查找常用字符,https://leetcode.cn/problems/find-common-characters/,2
697,数组的度,https://leetcode.cn/problems/degree-of-an-array/,2
474,一和零,https://leetcode.cn/problems/ones-and-zeroes/,2
827,最大人工岛,https://leetcode.cn/problems/making-a-large-island/,2
1110,删点成林,https://leetcode.cn/problems/delete-nodes-and-return-forest/,2
1129,颜色交替的最短路径,https://leetcode.cn/problems/shortest-path-with-alternating-colors/,2
688,“马”在棋盘上的概率,https://leetcode.cn/problems/knight-probability-in-chessboard/,2
1494,并行课程 II,https://leetcode.cn/problems/parallel-courses-ii/,2
980,不同路径 III,https://leetcode.cn/problems/unique-paths-iii/,2
1162,地图分析,https://leetcode.cn/problems/as-far-from-land-as-possible/,2
482,密钥格式化,https://leetcode.cn/problems/license-key-formatting/,2
524,通过删除字母匹配到字典里最长单词,https://leetcode.cn/problems/longest-word-in-dictionary-through-deleting/,2
剑指 Offer 67,把字符串转换成整数,https://leetcode.cn/problems/ba-zi-fu-chuan-zhuan-huan-cheng-zheng-shu-lcof/,2
剑指 Offer 20,表示数值的字符串,https://leetcode.cn/problems/biao-shi-shu-zhi-de-zi-fu-chuan-lcof/,2
396,旋转函数,https://leetcode.cn/problems/rotate-function/,2
1358,包含所有三种字符的子字符串数目,https://leetcode.cn/problems/number-of-substrings-containing-all-three-characters/,2
740,删除与获得点数,https://leetcode.cn/problems/delete-and-earn/,2
485,最大连续1的个数,https://leetcode.cn/problems/max-consecutive-ones/,2
剑指 Offer 68 - I,二叉搜索树的最近公共祖先,https://leetcode.cn/problems/er-cha-sou-suo-shu-de-zui-jin-gong-gong-zu-xian-lcof/,2
542,01 矩阵,https://leetcode.cn/problems/01-matrix/,2
383,赎金信,https://leetcode.cn/problems/ransom-note/,2
345,反转字符串中的元音字母,https://leetcode.cn/problems/reverse-vowels-of-a-string/,2
面试题 17.05, 字母与数字,https://leetcode.cn/problems/find-longest-subarray-lcci/,2
剑指 Offer 32 - I,从上到下打印二叉树,https://leetcode.cn/problems/cong-shang-dao-xia-da-yin-er-cha-shu-lcof/,2
987,二叉树的垂序遍历,https://leetcode.cn/problems/vertical-order-traversal-of-a-binary-tree/,2
1059,从始点到终点的所有路径,https://leetcode.cn/problems/all-paths-from-source-lead-to-destination/,2
剑指 Offer 55 - II,平衡二叉树,https://leetcode.cn/problems/ping-heng-er-cha-shu-lcof/,2
541,反转字符串 II,https://leetcode.cn/problems/reverse-string-ii/,2
799,香槟塔,https://leetcode.cn/problems/champagne-tower/,2
1574,删除最短的子数组使剩余数组有序,https://leetcode.cn/problems/shortest-subarray-to-be-removed-to-make-array-sorted/,2
1539,第 k 个缺失的正整数,https://leetcode.cn/problems/kth-missing-positive-number/,2
1094,拼车,https://leetcode.cn/problems/car-pooling/,2
669,修剪二叉搜索树,https://leetcode.cn/problems/trim-a-binary-search-tree/,2
653,两数之和 IV - 输入 BST,https://leetcode.cn/problems/two-sum-iv-input-is-a-bst/,2
773,滑动谜题,https://leetcode.cn/problems/sliding-puzzle/,2
58,最后一个单词的长度,https://leetcode.cn/problems/length-of-last-word/,2
510,二叉搜索树中的中序后继 II,https://leetcode.cn/problems/inorder-successor-in-bst-ii/,2
382,链表随机节点,https://leetcode.cn/problems/linked-list-random-node/,2
剑指 Offer 06,从尾到头打印链表,https://leetcode.cn/problems/cong-wei-dao-tou-da-yin-lian-biao-lcof/,2
391,完美矩形,https://leetcode.cn/problems/perfect-rectangle/,2
292,Nim 游戏,https://leetcode.cn/problems/nim-game/,2
310,最小高度树,https://leetcode.cn/problems/minimum-height-trees/,2
880,索引处的解码字符串,https://leetcode.cn/problems/decoded-string-at-index/,2
727,最小窗口子序列,https://leetcode.cn/problems/minimum-window-subsequence/,2
剑指 Offer 44,数字序列中某一位的数字,https://leetcode.cn/problems/shu-zi-xu-lie-zhong-mou-yi-wei-de-shu-zi-lcof/,2
342,4的幂,https://leetcode.cn/problems/power-of-four/,2
491,递增子序列,https://leetcode.cn/problems/increasing-subsequences/,2
1114,按序打印,https://leetcode.cn/problems/print-in-order/,2
989,数组形式的整数加法,https://leetcode.cn/problems/add-to-array-form-of-integer/,2
918,环形子数组的最大和,https://leetcode.cn/problems/maximum-sum-circular-subarray/,2
201,数字范围按位与,https://leetcode.cn/problems/bitwise-and-of-numbers-range/,2
1081,不同字符的最小子序列,https://leetcode.cn/problems/smallest-subsequence-of-distinct-characters/,2
1195,交替打印字符串,https://leetcode.cn/problems/fizz-buzz-multithreaded/,2
319,灯泡开关,https://leetcode.cn/problems/bulb-switcher/,2
1100,长度为 K 的无重复字符子串,https://leetcode.cn/problems/find-k-length-substrings-with-no-repeated-characters/,2
309,最佳买卖股票时机含冷冻期,https://leetcode.cn/problems/best-time-to-buy-and-sell-stock-with-cooldown/,2
1154,一年中的第几天,https://leetcode.cn/problems/day-of-the-year/,2
剑指 Offer 57,和为s的两个数字,https://leetcode.cn/problems/he-wei-sde-liang-ge-shu-zi-lcof/,2
847,访问所有节点的最短路径,https://leetcode.cn/problems/shortest-path-visiting-all-nodes/,2
834,树中距离之和,https://leetcode.cn/problems/sum-of-distances-in-tree/,2
剑指 Offer 64,求1+2+…+n,https://leetcode.cn/problems/qiu-12n-lcof/,2
面试题 16.06,最小差,https://leetcode.cn/problems/smallest-difference-lcci/,2
1139,最大的以 1 为边界的正方形,https://leetcode.cn/problems/largest-1-bordered-square/,2
面试题 17.22,单词转换,https://leetcode.cn/problems/word-transformer-lcci/,2
529,扫雷游戏,https://leetcode.cn/problems/minesweeper/,2
326,3的幂,https://leetcode.cn/problems/power-of-three/,2
770,基本计算器 IV,https://leetcode.cn/problems/basic-calculator-iv/,2
1669,合并两个链表,https://leetcode.cn/problems/merge-in-between-linked-lists/,2
333,最大 BST 子树,https://leetcode.cn/problems/largest-bst-subtree/,2
990,等式方程的可满足性,https://leetcode.cn/problems/satisfiability-of-equality-equations/,2
879,盈利计划,https://leetcode.cn/problems/profitable-schemes/,2
976,三角形的最大周长,https://leetcode.cn/problems/largest-perimeter-triangle/,2
